time	V(n002)
3.904883042495030e-02	4.233643e+00
3.918239404102172e-02	4.232825e+00
3.931595765709315e-02	4.232006e+00
3.944952127316457e-02	4.231188e+00
3.958308488923599e-02	4.230371e+00
3.971664850530742e-02	4.229553e+00
3.985021212137885e-02	4.228735e+00
3.990215352762885e-02	4.228418e+00
3.995409493387884e-02	4.228100e+00
4.000603634012884e-02	4.227782e+00
4.005797774637884e-02	4.227464e+00
4.010991915262884e-02	4.227146e+00
4.016186055887884e-02	4.226828e+00
4.021380196512884e-02	4.226511e+00
4.036962618387883e-02	4.225557e+00
4.052545040262883e-02	4.224604e+00
4.068127462137883e-02	4.223652e+00
4.083709884012882e-02	4.222699e+00
4.099292305887882e-02	4.221747e+00
4.114874727762882e-02	4.220795e+00
4.130457149637881e-02	4.219843e+00
4.156427852762880e-02	4.218258e+00
4.182398555887880e-02	4.216672e+00
4.208369259012879e-02	4.215088e+00
4.234339962137879e-02	4.213503e+00
4.260310665262878e-02	4.211920e+00
4.286281368387877e-02	4.210337e+00
4.312252071512877e-02	4.208755e+00
4.317446212137876e-02	4.208438e+00
4.322640352762876e-02	4.208122e+00
4.327834493387876e-02	4.207806e+00
4.333028634012876e-02	4.207489e+00
4.338222774637876e-02	4.207173e+00
4.343416915262876e-02	4.206857e+00
4.348611055887876e-02	4.206541e+00
4.353251413179207e-02	4.206258e+00
4.357551600683115e-02	4.205997e+00
4.362030250399517e-02	4.205726e+00
4.366179382645062e-02	4.205475e+00
4.370362877800403e-02	4.205224e+00
4.374525022030582e-02	4.204976e+00
4.378756483480839e-02	4.204729e+00
4.383085330275985e-02	4.204484e+00
4.387547027635880e-02	4.204246e+00
4.392174487200019e-02	4.204023e+00
4.397003606179986e-02	4.203837e+00
4.402080166874942e-02	4.203722e+00
4.407274307499942e-02	4.203740e+00
4.412468448124942e-02	4.203973e+00
4.417662588749942e-02	4.204530e+00
4.422856729374942e-02	4.205550e+00
4.428050869999942e-02	4.207197e+00
4.433245010624941e-02	4.209640e+00
4.438439151249941e-02	4.213018e+00
4.443633291874941e-02	4.217412e+00
4.448827432499941e-02	4.222813e+00
4.454021573124941e-02	4.229113e+00
4.459215713749941e-02	4.236124e+00
4.464409854374941e-02	4.243606e+00
4.469603994999941e-02	4.251310e+00
4.474798135624940e-02	4.259003e+00
4.479992276249940e-02	4.266485e+00
4.485186416874940e-02	4.273598e+00
4.490380557499940e-02	4.280222e+00
4.495574698124940e-02	4.286282e+00
4.511157119999940e-02	4.300717e+00
4.516351260624939e-02	4.304280e+00
